location,date,year,lat_deg,lat_min,lon_deg,lon_min,mean_depth_m,strata,tl_cm,sl_cm,wt_g,sex,maturity,swimbladder_length_cm,new_date
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,54,44.3,1800,M,III,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,57.8,47.8,2230,M,III,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,59.7,49.9,2700,F,III,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,36,28.9,400,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,33,27,390,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,34.8,28.5,500,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,31,25.1,300,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,31.6,25.4,290,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,34,27.7,470,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,34,27.8,440,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,30.1,24.2,400,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,32.1,26.3,350,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,19.1,15.4,55,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,27.4,21.7,250,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,28.8,22.9,255,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,26.4,21,225,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,17.5,13.5,55,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,16.2,13.1,45,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,28,23,255,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,16.5,13.3,50,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,26.3,21.3,230,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,30.5,24.2,300,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,29.6,24,300,M,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,19.5,15.5,80,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,20,16.2,100,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,15.5,13.2,50,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,27.5,22,250,F,II,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,21.9,17.7,120,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,13.5,10,30,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,17.1,14,55,-,NA,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,11,8.8,15,-,I,NA,9/1/2021
Bujako Bay,2017-09-21T00:00:00Z,2017,0,9.653,32,1.059,10.665,INSHORE,9.2,7.5,12,-,I,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,42.5,35.4,800,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,39.1,31.7,630,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,41.7,33.6,790,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,39.8,32.5,610,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,48.9,40.5,1150,F,III,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,36.9,30.6,500,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,34.8,28.8,450,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,39,32.1,600,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,35.8,29.4,450,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,33.1,27.2,370,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,33.7,28.3,400,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,41.8,34.6,640,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,43.7,36.1,800,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,31.1,25.5,290,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,31.2,25.7,300,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,40.5,33.4,600,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,44.1,36.4,800,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,38.5,31.6,600,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,32.5,27,300,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,33.1,27.1,300,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,26.5,22.1,110,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,25.1,20.7,100,M,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,33,27.9,330,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,36.1,29.6,500,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,32.5,26.9,320,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,38.4,31.5,670,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,19.4,15.7,80,NA,I,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,26.2,21.8,195,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,22.2,18.8,130,NA,I,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,20.5,17,95,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,22.8,18.4,130,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,20.3,16.4,90,NA,I,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,20.1,16.8,90,F,II,NA,9/1/2021
Off Ringiti,2017-09-26T00:00:00Z,2017,0,24.264,33,51.575,56.65,COASTAL,25.5,20.9,185,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,74.6,60.9,5100,M,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,71.6,59.8,5100,M,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,53.2,42.8,1800,F,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,54.2,44.9,1900,F,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,57.3,47.4,2200,F,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,82.8,68.9,6900,F,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,57.8,47.9,2200,F,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,53.4,43.7,2000,F,III,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,46.2,38.1,1200,M,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,45.6,37.1,1100,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,37.6,31.8,700,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,36.5,29.8,600,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,71.6,59.8,5100,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,34.8,28.2,600,M,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,34.4,28.1,600,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,38.4,28.3,600,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,27.6,22.5,300,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,27.5,22.6,350,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,24.6,19.9,160,F,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,25.9,20.8,190,M,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,24.2,19.4,150,M,II,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,20.6,17.1,100,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,19.3,15.9,80,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,19.1,15.8,75,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,17.3,13.9,60,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,15.1,11.9,45,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,14.6,11.9,40,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,14.7,11.8,40,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,12.1,9.8,25,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,10.6,8.4,20,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,8.9,7,10,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,9.4,7.8,15,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,8.2,6.7,10,-,I,NA,9/1/2021
Naya Bay (Luanda Kotieno),2017-09-27T00:00:00Z,2017,0,21.973,34,16.729,12.08,NYANZA GULF,7.9,6.4,5,-,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,40.2,34,800,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,34.9,28.3,560,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,36,29.3,560,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,38.9,31.7,780,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,33.9,28.4,440,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,38.6,39.5,1450,F,III,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,52.3,42.2,1800,F,III,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,51.2,41.9,1490,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,45.9,37.8,1100,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,47,38.1,1200,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,47,38.4,1100,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,43.9,36.9,990,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,41.7,34.6,850,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,40.1,33.1,780,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,40.5,33.4,810,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,40.1,32.9,780,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,38.3,31.1,700,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,39.3,32.1,800,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,35.2,28.8,500,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,34.9,28.7,520,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,40.8,33.3,850,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,39.6,32.7,710,M,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,35.5,30.8,690,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,38.2,31.7,600,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,30.9,29.7,350,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,36,29.8,500,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,34.5,28.7,450,F,II,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,21.1,17.3,115,NA,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,17.8,14.7,70,NA,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,18.5,15.2,80,NA,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,12.8,10.5,25,NA,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,11.8,9.6,25,NA,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,12.4,10.1,20,NA,I,NA,9/1/2021
Sori,2017-09-30T00:00:00Z,2017,0,51.914,34,6.663,33.2,INSHORE,9.3,7.6,15,NA,I,NA,9/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,42,33.7,900,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,34.1,27.5,590,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,42,34.6,820,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,37.7,30.3,600,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,38.2,31.1,600,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,38.7,31.3,650,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,39,31.2,700,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,33.5,26.8,400,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,30.5,25,380,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,42,34.2,820,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,40.5,32.8,770,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,36,29.4,530,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,39.5,32,710,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,50,40.5,1450,F,III,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,34.2,28,500,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,36.3,29.3,550,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,31.9,26.2,400,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,39.2,31.9,700,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,40.1,32.3,730,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,38,31.2,680,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,48.5,39.2,1200,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,38,31.2,600,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,35.1,28.6,500,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,39.2,32,500,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,34,28,450,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,41.1,33.4,860,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,41.5,33.6,860,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,38.2,31.4,700,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,23.7,19.1,165,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,11.2,9.1,15,NA,I,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,27.3,22.5,225,F,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,24.8,19.9,165,M,II,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,8.7,7,5,NA,I,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,19.2,15.5,75,NA,I,NA,10/1/2021
Mori Bay,2017-10-01T00:00:00Z,2017,0,18.577,33,54.875,13.1,Coastal,9.2,7.7,10,NA,I,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,56.7,46.8,2200,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,46.9,38.4,1250,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,45.1,36.7,1100,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,42.6,34.7,900,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,46.1,37.4,1300,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,45.9,37.3,1200,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,56.6,46.4,2300,F,III,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,45.4,36.5,1100,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,50.9,41.3,1500,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,46.9,38.4,1300,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,43.9,35.4,900,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,47.5,39.6,1200,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,51.9,42.7,1450,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,47.1,38.7,1300,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,41.3,33.6,850,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,39.6,32.4,700,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,38.6,31.7,700,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,36.4,29.8,650,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,40.1,33.4,650,M,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,40.6,32.9,700,F,II,NA,10/1/2021
Ikungu Bay,2017-10-03T00:00:00Z,2017,1,38.327,33,38.52,18.55,INSHORE,42.2,34.5,800,M,II,NA,10/1/2021
